id_driver,recency,frequency,monetary_value,updated_at
39851,7,51,2424,2020-03-23 07:12:30.410 UTC
441390,8,173,2234,2020-03-23 07:12:30.410 UTC
608878,14,7,1196,2020-03-23 07:12:30.410 UTC
539611,25,1,1078,2020-03-23 07:12:30.410 UTC
10338,2,34,5908,2020-03-23 07:12:30.410 UTC
100747,8,16,718,2020-03-23 07:12:30.410 UTC
654046,6,165,1614,2020-03-23 07:12:30.410 UTC
55167,8,99,1646,2020-03-23 07:12:30.410 UTC
382865,7,202,2208,2020-03-23 07:12:30.410 UTC
57352,9,15,690,2020-03-23 07:12:30.410 UTC
176373,27,2,1313,2020-03-23 07:12:30.410 UTC
338755,6,65,1722,2020-03-23 07:12:30.410 UTC
68619,9,46,3006,2020-03-23 07:12:30.410 UTC
602752,7,48,706,2020-03-23 07:12:30.410 UTC
648445,6,102,1192,2020-03-23 07:12:30.410 UTC
17365,22,1,689,2020-03-23 07:12:30.410 UTC
45205,10,41,527,2020-03-23 07:12:30.410 UTC
275016,9,10,764,2020-03-23 07:12:30.410 UTC
557347,17,5,538,2020-03-23 07:12:30.410 UTC
83831,10,5,940,2020-03-23 07:12:30.410 UTC
155552,7,126,2590,2020-03-23 07:12:30.410 UTC
299488,7,55,1225,2020-03-23 07:12:30.410 UTC
377160,8,24,849,2020-03-23 07:12:30.410 UTC
162592,7,96,1056,2020-03-23 07:12:30.410 UTC
69092,10,14,1462,2020-03-23 07:12:30.410 UTC
224711,8,38,3342,2020-03-23 07:12:30.410 UTC
219066,14,8,1881,2020-03-23 07:12:30.410 UTC
97131,11,12,973,2020-03-23 07:12:30.410 UTC
103765,4,3,4660,2020-03-23 07:12:30.410 UTC
289547,29,5,324,2020-03-23 07:12:30.410 UTC
297246,10,52,2368,2020-03-23 07:12:30.410 UTC
173963,8,36,1927,2020-03-23 07:12:30.410 UTC
73952,10,12,2077,2020-03-23 07:12:30.410 UTC
218273,8,142,1251,2020-03-23 07:12:30.410 UTC
162679,8,82,620,2020-03-23 07:12:30.410 UTC
75898,14,26,550,2020-03-23 07:12:30.410 UTC
710221,26,20,437,2020-03-23 07:12:30.410 UTC
30951,9,5,720,2020-03-23 07:12:30.410 UTC
687539,10,19,312,2020-03-23 07:12:30.410 UTC
442092,15,5,907,2020-03-23 07:12:30.410 UTC
583188,7,168,793,2020-03-23 07:12:30.410 UTC
290067,7,49,1244,2020-03-23 07:12:30.410 UTC
514242,14,95,1649,2020-03-23 07:12:30.410 UTC
438728,7,18,714,2020-03-23 07:12:30.410 UTC
710021,8,122,1524,2020-03-23 07:12:30.410 UTC
685649,9,57,713,2020-03-23 07:12:30.410 UTC
684192,12,9,1019,2020-03-23 07:12:30.410 UTC
674677,24,4,690,2020-03-23 07:12:30.410 UTC
719225,14,5,518,2020-03-23 07:12:30.410 UTC
425588,18,2,125,2020-03-23 07:12:30.410 UTC
9241,6,58,2188,2020-03-23 07:12:30.410 UTC
53728,23,1,476,2020-03-23 07:12:30.410 UTC
88391,25,12,6900,2020-03-23 07:12:30.410 UTC
194867,12,4,694,2020-03-23 07:12:30.410 UTC
34606,8,151,3974,2020-03-23 07:12:30.410 UTC
297606,11,5,2287,2020-03-23 07:12:30.410 UTC
277062,12,13,923,2020-03-23 07:12:30.410 UTC
442820,20,29,896,2020-03-23 07:12:30.410 UTC
489241,8,64,979,2020-03-23 07:12:30.410 UTC
567763,8,26,603,2020-03-23 07:12:30.410 UTC
532775,6,87,1361,2020-03-23 07:12:30.410 UTC
540816,8,52,971,2020-03-23 07:12:30.410 UTC
791756,7,295,359,2020-03-23 07:12:30.410 UTC
301274,8,150,213,2020-03-23 07:12:30.410 UTC
777502,9,178,518,2020-03-23 07:12:30.410 UTC
749367,7,34,126,2020-03-23 07:12:30.410 UTC
748118,7,64,660,2020-03-23 07:12:30.410 UTC
757054,11,73,127,2020-03-23 07:12:30.410 UTC
5994,11,87,511,2020-03-23 07:12:30.410 UTC
794531,6,75,143,2020-03-23 07:12:30.410 UTC
805858,7,230,298,2020-03-23 07:12:30.410 UTC
312705,17,7,142,2020-03-23 07:12:30.410 UTC
795732,7,72,157,2020-03-23 07:12:30.410 UTC
682298,8,81,223,2020-03-23 07:12:30.410 UTC
396118,7,43,210,2020-03-23 07:12:30.410 UTC
483892,5,123,517,2020-03-23 07:12:30.410 UTC
721548,1,18,95,2020-03-23 07:12:30.410 UTC
470275,23,22,426,2020-03-23 07:12:30.410 UTC
778876,7,139,237,2020-03-23 07:12:30.410 UTC
369994,27,1,126,2020-03-23 07:12:30.410 UTC
657705,8,111,1233,2020-03-23 07:12:30.410 UTC
798748,8,133,291,2020-03-23 07:12:30.410 UTC
683430,7,151,1181,2020-03-23 07:12:30.410 UTC
792320,7,93,260,2020-03-23 07:12:30.410 UTC
169333,6,90,1111,2020-03-23 07:12:30.410 UTC
742340,7,100,519,2020-03-23 07:12:30.410 UTC
715306,18,38,370,2020-03-23 07:12:30.410 UTC
786823,11,14,59,2020-03-23 07:12:30.410 UTC
726048,22,34,1097,2020-03-23 07:12:30.410 UTC
787439,2,11,69,2020-03-23 07:12:30.410 UTC
237044,18,8,168,2020-03-23 07:12:30.410 UTC
423182,6,31,181,2020-03-23 07:12:30.410 UTC
98107,9,24,348,2020-03-23 07:12:30.410 UTC
408247,9,9,330,2020-03-23 07:12:30.410 UTC
773614,9,3,409,2020-03-23 07:12:30.410 UTC
97535,9,12,321,2020-03-23 07:12:30.410 UTC
763261,19,13,198,2020-03-23 07:12:30.410 UTC
435277,10,3,104,2020-03-23 07:12:30.410 UTC
611288,6,9,588,2020-03-23 07:12:30.410 UTC
778655,6,10,121,2020-03-23 07:12:30.410 UTC
103890,7,13,256,2020-03-23 07:12:30.410 UTC
466403,12,1,317,2020-03-23 07:12:30.410 UTC
633410,9,46,126,2020-03-23 07:12:30.410 UTC
583253,25,1,449,2020-03-23 07:12:30.410 UTC
346381,19,1,210,2020-03-23 07:12:30.410 UTC
666583,28,3,819,2020-03-23 07:12:30.410 UTC
103205,9,7,292,2020-03-23 07:12:30.410 UTC
9722,7,88,1024,2020-03-23 07:12:30.410 UTC
787187,14,17,111,2020-03-23 07:12:30.410 UTC
386637,7,20,181,2020-03-23 07:12:30.410 UTC
787477,6,86,177,2020-03-23 07:12:30.410 UTC
767553,18,9,43,2020-03-23 07:12:30.410 UTC
355134,6,65,98,2020-03-23 07:12:30.410 UTC
734129,6,57,239,2020-03-23 07:12:30.410 UTC
728311,19,12,64,2020-03-23 07:12:30.410 UTC
472377,8,7,438,2020-03-23 07:12:30.410 UTC
686009,7,29,592,2020-03-23 07:12:30.410 UTC
506586,4,24,261,2020-03-23 07:12:30.410 UTC
805009,7,42,42,2020-03-23 07:12:30.410 UTC
79670,7,170,170,2020-03-23 07:12:30.410 UTC
807155,9,58,58,2020-03-23 07:12:30.410 UTC
818174,8,25,25,2020-03-23 07:12:30.410 UTC
813341,7,87,87,2020-03-23 07:12:30.410 UTC
764562,8,10,10,2020-03-23 07:12:30.410 UTC
688194,8,52,215,2020-03-23 07:12:30.410 UTC
818378,8,33,33,2020-03-23 07:12:30.410 UTC
818326,6,51,51,2020-03-23 07:12:30.410 UTC
814086,7,39,39,2020-03-23 07:12:30.410 UTC
806058,6,56,70,2020-03-23 07:12:30.410 UTC
811039,7,166,166,2020-03-23 07:12:30.410 UTC
755289,6,37,299,2020-03-23 07:12:30.410 UTC
693760,7,122,136,2020-03-23 07:12:30.410 UTC
262725,6,46,186,2020-03-23 07:12:30.410 UTC
738837,12,6,362,2020-03-23 07:12:30.410 UTC
810866,10,68,68,2020-03-23 07:12:30.410 UTC
709948,12,10,195,2020-03-23 07:12:30.410 UTC
675591,11,3,251,2020-03-23 07:12:30.410 UTC
730640,15,6,161,2020-03-23 07:12:30.410 UTC
684860,6,53,181,2020-03-23 07:12:30.410 UTC
109768,8,59,300,2020-03-23 07:12:30.410 UTC
729468,7,29,213,2020-03-23 07:12:30.410 UTC
771741,12,5,53,2020-03-23 07:12:30.410 UTC
812808,6,89,89,2020-03-23 07:12:30.410 UTC
819939,7,15,15,2020-03-23 07:12:30.410 UTC
811659,8,70,70,2020-03-23 07:12:30.410 UTC
102516,7,16,29,2020-03-23 07:12:30.410 UTC
430244,6,21,21,2020-03-23 07:12:30.410 UTC
11703,0,2,198,2020-03-23 07:12:30.410 UTC
298316,17,2,39,2020-03-23 07:12:30.410 UTC
781915,16,15,15,2020-03-23 07:12:30.410 UTC
350790,18,33,157,2020-03-23 07:12:30.410 UTC
477991,6,21,242,2020-03-23 07:12:30.410 UTC
351375,6,24,24,2020-03-23 07:12:30.410 UTC
810007,8,30,30,2020-03-23 07:12:30.410 UTC
345045,7,17,110,2020-03-23 07:12:30.410 UTC
135957,23,1,148,2020-03-23 07:12:30.410 UTC
744026,0,2,30,2020-03-23 07:12:30.410 UTC
529809,6,1,92,2020-03-23 07:12:30.410 UTC
810306,8,1,1,2020-03-23 07:12:30.410 UTC
814767,7,94,94,2020-03-23 07:12:30.410 UTC
797561,7,18,18,2020-03-23 07:12:30.410 UTC
802776,14,6,6,2020-03-23 07:12:30.410 UTC
804476,10,46,66,2020-03-23 07:12:30.410 UTC
536139,18,68,70,2020-03-23 07:12:30.410 UTC
656335,22,1,26,2020-03-23 07:12:30.410 UTC
815031,17,17,17,2020-03-23 07:12:30.410 UTC
805334,18,2,2,2020-03-23 07:12:30.410 UTC
57344,23,10,10,2020-03-23 07:12:30.410 UTC
811988,23,1,1,2020-03-23 07:12:30.410 UTC
815543,15,5,5,2020-03-23 07:12:30.410 UTC
160962,8,240,4866,2020-03-23 07:12:30.410 UTC
234217,8,244,1252,2020-03-23 07:12:30.410 UTC
720122,6,250,623,2020-03-23 07:12:30.410 UTC
731870,19,5,547,2020-03-23 07:12:30.410 UTC
111004,6,79,5792,2020-03-23 07:12:30.410 UTC
43150,7,113,6939,2020-03-23 07:12:30.410 UTC
73167,9,53,2481,2020-03-23 07:12:30.410 UTC
152392,9,131,5970,2020-03-23 07:12:30.410 UTC
633233,12,74,2335,2020-03-23 07:12:30.410 UTC
280447,19,15,7002,2020-03-23 07:12:30.410 UTC
341369,16,7,19,2020-03-23 07:12:30.410 UTC
65364,7,64,5576,2020-03-23 07:12:30.410 UTC
620899,10,161,2758,2020-03-23 07:12:30.410 UTC
606143,7,58,905,2020-03-23 07:12:30.410 UTC
75742,7,77,3225,2020-03-23 07:12:30.410 UTC
596423,7,156,1717,2020-03-23 07:12:30.410 UTC
553800,11,151,3623,2020-03-23 07:12:30.410 UTC
674122,7,213,700,2020-03-23 07:12:30.410 UTC
50966,6,252,8137,2020-03-23 07:12:30.410 UTC
657033,6,124,1630,2020-03-23 07:12:30.410 UTC
180205,9,40,3380,2020-03-23 07:12:30.410 UTC
11564,13,6,1562,2020-03-23 07:12:30.410 UTC
18847,6,165,11707,2020-03-23 07:12:30.410 UTC
726213,8,141,665,2020-03-23 07:12:30.410 UTC
671139,8,220,1919,2020-03-23 07:12:30.410 UTC
254896,6,8,463,2020-03-23 07:12:30.410 UTC
80567,22,16,1811,2020-03-23 07:12:30.410 UTC
618159,7,38,691,2020-03-23 07:12:30.410 UTC
765715,7,18,170,2020-03-23 07:12:30.410 UTC
656652,7,155,1572,2020-03-23 07:12:30.410 UTC
649246,22,12,343,2020-03-23 07:12:30.410 UTC
8577,9,58,2815,2020-03-23 07:12:30.410 UTC
20456,7,79,6615,2020-03-23 07:12:30.410 UTC
217453,6,123,5440,2020-03-23 07:12:30.410 UTC
673905,5,78,941,2020-03-23 07:12:30.410 UTC
733236,14,44,541,2020-03-23 07:12:30.410 UTC
422484,6,113,1286,2020-03-23 07:12:30.410 UTC
765438,7,82,380,2020-03-23 07:12:30.410 UTC
663510,8,195,2208,2020-03-23 07:12:30.410 UTC
393985,28,8,1581,2020-03-23 07:12:30.410 UTC
469265,8,46,1477,2020-03-23 07:12:30.410 UTC
695247,29,5,2027,2020-03-23 07:12:30.410 UTC
444558,6,168,2671,2020-03-23 07:12:30.410 UTC
17092,6,18,1724,2020-03-23 07:12:30.410 UTC
487139,11,82,1273,2020-03-23 07:12:30.410 UTC
34914,6,101,12412,2020-03-23 07:12:30.410 UTC
508645,7,264,1174,2020-03-23 07:12:30.410 UTC
509854,6,349,2493,2020-03-23 07:12:30.410 UTC
738716,6,241,1425,2020-03-23 07:12:30.410 UTC
725186,6,56,688,2020-03-23 07:12:30.410 UTC
83610,6,136,8155,2020-03-23 07:12:30.410 UTC
613382,7,80,1330,2020-03-23 07:12:30.410 UTC
740510,7,179,665,2020-03-23 07:12:30.410 UTC
757847,8,121,795,2020-03-23 07:12:30.410 UTC
361037,8,118,1068,2020-03-23 07:12:30.410 UTC
154520,7,174,1834,2020-03-23 07:12:30.410 UTC
93724,2,5,2271,2020-03-23 07:12:30.410 UTC
210790,6,105,562,2020-03-23 07:12:30.410 UTC
103105,9,45,427,2020-03-23 07:12:30.410 UTC
628733,8,237,3217,2020-03-23 07:12:30.410 UTC
37878,6,55,7554,2020-03-23 07:12:30.410 UTC
128601,7,103,1011,2020-03-23 07:12:30.410 UTC
6531,8,54,3598,2020-03-23 07:12:30.410 UTC
196484,8,77,3744,2020-03-23 07:12:30.410 UTC
20508,8,238,15264,2020-03-23 07:12:30.410 UTC
721631,7,131,977,2020-03-23 07:12:30.410 UTC
580266,6,38,816,2020-03-23 07:12:30.410 UTC
746020,6,92,520,2020-03-23 07:12:30.410 UTC
132818,6,45,302,2020-03-23 07:12:30.410 UTC
433851,7,192,2292,2020-03-23 07:12:30.410 UTC
127469,12,108,1431,2020-03-23 07:12:30.410 UTC
752870,7,156,655,2020-03-23 07:12:30.410 UTC
721900,6,177,909,2020-03-23 07:12:30.410 UTC
78421,9,10,4424,2020-03-23 07:12:30.410 UTC
720243,6,102,927,2020-03-23 07:12:30.410 UTC
555734,9,75,2584,2020-03-23 07:12:30.410 UTC
8829,8,13,2945,2020-03-23 07:12:30.410 UTC
516379,8,12,2331,2020-03-23 07:12:30.410 UTC
714496,7,195,1562,2020-03-23 07:12:30.410 UTC
84403,25,2,1815,2020-03-23 07:12:30.410 UTC
700267,7,89,1181,2020-03-23 07:12:30.410 UTC
11187,6,107,1712,2020-03-23 07:12:30.410 UTC
65884,3,121,6396,2020-03-23 07:12:30.410 UTC
96338,6,36,2019,2020-03-23 07:12:30.410 UTC
266232,8,51,759,2020-03-23 07:12:30.410 UTC
503287,7,116,2574,2020-03-23 07:12:30.410 UTC
239623,0,115,3066,2020-03-23 07:12:30.410 UTC
115161,7,129,1667,2020-03-23 07:12:30.410 UTC
22415,11,92,3392,2020-03-23 07:12:30.410 UTC
480649,6,139,4782,2020-03-23 07:12:30.410 UTC
698629,0,66,897,2020-03-23 07:12:30.410 UTC
7528,1,123,13126,2020-03-23 07:12:30.410 UTC
146895,9,6,808,2020-03-23 07:12:30.410 UTC
186327,8,111,2678,2020-03-23 07:12:30.410 UTC
81200,9,55,2861,2020-03-23 07:12:30.410 UTC
657358,11,6,300,2020-03-23 07:12:30.410 UTC
542494,2,50,1856,2020-03-23 07:12:30.410 UTC
370783,6,48,2009,2020-03-23 07:12:30.410 UTC
572363,11,136,1535,2020-03-23 07:12:30.410 UTC
639263,9,52,1011,2020-03-23 07:12:30.410 UTC
220098,6,176,6437,2020-03-23 07:12:30.410 UTC
766200,1,209,472,2020-03-23 07:12:30.410 UTC
150380,16,1,1481,2020-03-23 07:12:30.410 UTC
25116,9,117,3492,2020-03-23 07:12:30.410 UTC
749298,7,189,1008,2020-03-23 07:12:30.410 UTC
59394,6,90,1377,2020-03-23 07:12:30.410 UTC
61003,28,1,7899,2020-03-23 07:12:30.410 UTC
733071,7,230,1173,2020-03-23 07:12:30.410 UTC
783324,9,33,176,2020-03-23 07:12:30.410 UTC
187484,6,222,11488,2020-03-23 07:12:30.410 UTC
746788,7,88,1035,2020-03-23 07:12:30.410 UTC
165974,1,75,6242,2020-03-23 07:12:30.410 UTC
230801,10,39,4807,2020-03-23 07:12:30.410 UTC
5430,6,105,1967,2020-03-23 07:12:30.410 UTC
467604,8,60,929,2020-03-23 07:12:30.410 UTC
668868,6,175,1814,2020-03-23 07:12:30.410 UTC
262596,24,1,727,2020-03-23 07:12:30.410 UTC
581172,28,3,571,2020-03-23 07:12:30.410 UTC
756286,8,38,208,2020-03-23 07:12:30.410 UTC
153181,19,19,337,2020-03-23 07:12:30.410 UTC
680724,7,179,1937,2020-03-23 07:12:30.410 UTC
721600,9,218,1542,2020-03-23 07:12:30.410 UTC
109127,8,240,4950,2020-03-23 07:12:30.410 UTC
742800,8,141,1004,2020-03-23 07:12:30.410 UTC
661901,17,31,1076,2020-03-23 07:12:30.410 UTC
176221,6,70,2669,2020-03-23 07:12:30.410 UTC
35503,10,24,8703,2020-03-23 07:12:30.410 UTC
356100,7,148,4541,2020-03-23 07:12:30.410 UTC
618342,6,121,364,2020-03-23 07:12:30.410 UTC
328225,9,62,1434,2020-03-23 07:12:30.410 UTC
732963,7,169,1130,2020-03-23 07:12:30.410 UTC
437514,15,23,384,2020-03-23 07:12:30.410 UTC
665344,18,19,599,2020-03-23 07:12:30.410 UTC
739041,6,33,344,2020-03-23 07:12:30.410 UTC
85292,4,128,5406,2020-03-23 07:12:30.410 UTC
283742,8,21,1699,2020-03-23 07:12:30.410 UTC
598899,8,31,1033,2020-03-23 07:12:30.410 UTC
684743,6,44,894,2020-03-23 07:12:30.410 UTC
382441,7,85,534,2020-03-23 07:12:30.410 UTC
158135,6,68,2666,2020-03-23 07:12:30.410 UTC
698758,8,131,988,2020-03-23 07:12:30.410 UTC
786038,8,143,339,2020-03-23 07:12:30.410 UTC
392259,9,152,469,2020-03-23 07:12:30.410 UTC
636978,7,79,1026,2020-03-23 07:12:30.410 UTC
22658,8,162,9802,2020-03-23 07:12:30.410 UTC
744815,7,97,513,2020-03-23 07:12:30.410 UTC
669076,9,159,846,2020-03-23 07:12:30.410 UTC
374273,8,60,1392,2020-03-23 07:12:30.410 UTC
636276,9,29,1057,2020-03-23 07:12:30.410 UTC
471649,1,156,1690,2020-03-23 07:12:30.410 UTC
740735,16,46,178,2020-03-23 07:12:30.410 UTC
520428,6,29,2309,2020-03-23 07:12:30.410 UTC
672821,20,2,378,2020-03-23 07:12:30.410 UTC
715050,7,85,1275,2020-03-23 07:12:30.410 UTC
356156,1,180,3673,2020-03-23 07:12:30.410 UTC
85448,6,66,6523,2020-03-23 07:12:30.410 UTC
218598,7,119,698,2020-03-23 07:12:30.410 UTC
326599,6,75,1539,2020-03-23 07:12:30.410 UTC
242056,6,100,1957,2020-03-23 07:12:30.410 UTC
178194,14,32,674,2020-03-23 07:12:30.410 UTC
736670,12,36,149,2020-03-23 07:12:30.410 UTC
95289,6,167,8540,2020-03-23 07:12:30.410 UTC
30570,9,45,2319,2020-03-23 07:12:30.410 UTC
613101,7,78,541,2020-03-23 07:12:30.410 UTC
279537,11,39,3930,2020-03-23 07:12:30.410 UTC
643191,14,10,622,2020-03-23 07:12:30.410 UTC
725719,26,1,860,2020-03-23 07:12:30.410 UTC
174098,14,116,1669,2020-03-23 07:12:30.410 UTC
735425,11,23,682,2020-03-23 07:12:30.410 UTC
271773,11,29,1027,2020-03-23 07:12:30.410 UTC
92423,7,103,1096,2020-03-23 07:12:30.410 UTC
510726,9,11,224,2020-03-23 07:12:30.410 UTC
342726,9,62,1783,2020-03-23 07:12:30.410 UTC
624389,7,127,789,2020-03-23 07:12:30.410 UTC
792268,14,4,9,2020-03-23 07:12:30.410 UTC
741547,8,140,385,2020-03-23 07:12:30.410 UTC
736470,9,45,398,2020-03-23 07:12:30.410 UTC
788630,6,86,242,2020-03-23 07:12:30.410 UTC
458379,6,98,2957,2020-03-23 07:12:30.410 UTC
710897,9,54,280,2020-03-23 07:12:30.410 UTC
127169,7,120,6614,2020-03-23 07:12:30.410 UTC
121087,6,84,3342,2020-03-23 07:12:30.410 UTC
774099,7,121,290,2020-03-23 07:12:30.410 UTC
494547,7,167,5463,2020-03-23 07:12:30.410 UTC
126636,0,100,5744,2020-03-23 07:12:30.410 UTC
628048,5,76,1254,2020-03-23 07:12:30.410 UTC
583678,16,2,197,2020-03-23 07:12:30.410 UTC
176248,6,35,572,2020-03-23 07:12:30.410 UTC
409136,10,73,1432,2020-03-23 07:12:30.410 UTC
423321,6,27,69,2020-03-23 07:12:30.410 UTC
403270,6,58,2433,2020-03-23 07:12:30.410 UTC
299548,7,1,3245,2020-03-23 07:12:30.410 UTC
97387,7,41,1527,2020-03-23 07:12:30.410 UTC
125618,7,116,4505,2020-03-23 07:12:30.410 UTC
349212,10,107,6785,2020-03-23 07:12:30.410 UTC
11664,21,9,887,2020-03-23 07:12:30.410 UTC
92766,6,101,3036,2020-03-23 07:12:30.410 UTC
290440,11,6,713,2020-03-23 07:12:30.410 UTC
33813,5,107,2947,2020-03-23 07:12:30.410 UTC
99585,6,157,5646,2020-03-23 07:12:30.410 UTC
633502,9,39,1583,2020-03-23 07:12:30.410 UTC
296210,16,12,834,2020-03-23 07:12:30.410 UTC
55670,8,18,3321,2020-03-23 07:12:30.410 UTC
445738,28,3,365,2020-03-23 07:12:30.410 UTC
533624,8,6,1049,2020-03-23 07:12:30.410 UTC
631287,9,30,1117,2020-03-23 07:12:30.410 UTC
33596,6,18,3342,2020-03-23 07:12:30.410 UTC
131730,9,40,677,2020-03-23 07:12:30.410 UTC
517264,1,91,1905,2020-03-23 07:12:30.410 UTC
78113,15,21,1788,2020-03-23 07:12:30.410 UTC
656556,6,280,3349,2020-03-23 07:12:30.410 UTC
29325,21,1,2515,2020-03-23 07:12:30.410 UTC
103669,6,114,3417,2020-03-23 07:12:30.410 UTC
263345,7,6,541,2020-03-23 07:12:30.410 UTC
141419,22,1,839,2020-03-23 07:12:30.410 UTC
421079,8,161,915,2020-03-23 07:12:30.410 UTC
469013,14,25,1309,2020-03-23 07:12:30.410 UTC
400943,7,12,964,2020-03-23 07:12:30.410 UTC
555911,17,1,456,2020-03-23 07:12:30.410 UTC
317014,7,113,3476,2020-03-23 07:12:30.410 UTC
449323,7,43,600,2020-03-23 07:12:30.410 UTC
101111,8,138,747,2020-03-23 07:12:30.410 UTC
261963,10,17,237,2020-03-23 07:12:30.410 UTC
65060,29,2,3458,2020-03-23 07:12:30.410 UTC
647760,8,47,943,2020-03-23 07:12:30.410 UTC
608865,12,70,1015,2020-03-23 07:12:30.410 UTC
140553,2,1,1295,2020-03-23 07:12:30.410 UTC
17386,7,36,7947,2020-03-23 07:12:30.410 UTC
112890,6,40,4017,2020-03-23 07:12:30.410 UTC
461085,2,52,1991,2020-03-23 07:12:30.410 UTC
122119,11,1,2601,2020-03-23 07:12:30.410 UTC
91353,14,1,1042,2020-03-23 07:12:30.410 UTC
150215,9,23,1096,2020-03-23 07:12:30.410 UTC
9557,6,120,7777,2020-03-23 07:12:30.410 UTC
123797,8,20,1916,2020-03-23 07:12:30.410 UTC
58206,8,42,3293,2020-03-23 07:12:30.410 UTC
18643,17,12,5577,2020-03-23 07:12:30.410 UTC
12353,7,173,1170,2020-03-23 07:12:30.410 UTC
107432,9,21,1665,2020-03-23 07:12:30.410 UTC
301486,6,88,3896,2020-03-23 07:12:30.410 UTC
166407,6,47,494,2020-03-23 07:12:30.410 UTC
88895,7,6,1375,2020-03-23 07:12:30.410 UTC
74506,29,7,1544,2020-03-23 07:12:30.410 UTC
187359,11,11,1750,2020-03-23 07:12:30.410 UTC
87837,12,25,1527,2020-03-23 07:12:30.410 UTC
277270,7,52,1616,2020-03-23 07:12:30.410 UTC
283369,8,80,4307,2020-03-23 07:12:30.410 UTC
189513,10,36,3350,2020-03-23 07:12:30.410 UTC
235670,20,7,306,2020-03-23 07:12:30.410 UTC
34714,9,7,3331,2020-03-23 07:12:30.410 UTC
189526,15,11,471,2020-03-23 07:12:30.410 UTC
648713,7,123,1194,2020-03-23 07:12:30.410 UTC
116050,7,60,1839,2020-03-23 07:12:30.410 UTC
135120,29,1,1307,2020-03-23 07:12:30.410 UTC
539082,16,5,347,2020-03-23 07:12:30.410 UTC
224116,21,13,1048,2020-03-23 07:12:30.410 UTC
545372,7,140,807,2020-03-23 07:12:30.410 UTC
684908,8,14,537,2020-03-23 07:12:30.410 UTC
698425,8,101,548,2020-03-23 07:12:30.410 UTC
605774,8,76,1715,2020-03-23 07:12:30.410 UTC
365017,7,127,1511,2020-03-23 07:12:30.410 UTC
141454,7,20,2267,2020-03-23 07:12:30.410 UTC
246460,11,19,2553,2020-03-23 07:12:30.410 UTC
541120,6,38,436,2020-03-23 07:12:30.410 UTC
212572,6,4,725,2020-03-23 07:12:30.410 UTC
673476,7,18,293,2020-03-23 07:12:30.410 UTC
622183,8,1,910,2020-03-23 07:12:30.410 UTC
392567,9,19,1666,2020-03-23 07:12:30.410 UTC
677612,10,21,404,2020-03-23 07:12:30.410 UTC
150575,9,28,594,2020-03-23 07:12:30.410 UTC
4849,6,56,1429,2020-03-23 07:12:30.410 UTC
37757,9,6,2476,2020-03-23 07:12:30.410 UTC
16376,26,1,2082,2020-03-23 07:12:30.410 UTC
53464,6,17,2230,2020-03-23 07:12:30.410 UTC
81599,10,33,1713,2020-03-23 07:12:30.410 UTC
290912,13,3,182,2020-03-23 07:12:30.410 UTC
372327,19,3,587,2020-03-23 07:12:30.410 UTC
5929,6,66,1393,2020-03-23 07:12:30.410 UTC
347139,10,23,1772,2020-03-23 07:12:30.410 UTC
497846,6,37,1420,2020-03-23 07:12:30.410 UTC
333518,28,7,606,2020-03-23 07:12:30.410 UTC
224515,9,9,65,2020-03-23 07:12:30.410 UTC
535215,6,30,476,2020-03-23 07:12:30.410 UTC
175320,10,10,798,2020-03-23 07:12:30.410 UTC
45625,14,22,473,2020-03-23 07:12:30.410 UTC
280313,9,49,200,2020-03-23 07:12:30.410 UTC
806518,17,59,86,2020-03-23 07:12:30.410 UTC
771728,7,204,353,2020-03-23 07:12:30.410 UTC
445686,15,9,34,2020-03-23 07:12:30.410 UTC
749983,8,83,256,2020-03-23 07:12:30.410 UTC
805906,6,175,224,2020-03-23 07:12:30.410 UTC
758813,7,6,324,2020-03-23 07:12:30.410 UTC
764189,7,219,872,2020-03-23 07:12:30.410 UTC
670454,9,20,250,2020-03-23 07:12:30.410 UTC
659547,21,24,38,2020-03-23 07:12:30.410 UTC
736691,21,47,281,2020-03-23 07:12:30.410 UTC
66998,7,33,68,2020-03-23 07:12:30.410 UTC
36956,9,68,293,2020-03-23 07:12:30.410 UTC
774463,1,115,366,2020-03-23 07:12:30.410 UTC
529857,8,41,90,2020-03-23 07:12:30.410 UTC
780368,7,15,46,2020-03-23 07:12:30.410 UTC
678097,7,67,190,2020-03-23 07:12:30.410 UTC
534409,8,45,612,2020-03-23 07:12:30.410 UTC
704039,17,11,100,2020-03-23 07:12:30.410 UTC
438251,9,8,660,2020-03-23 07:12:30.410 UTC
635383,8,79,365,2020-03-23 07:12:30.410 UTC
459445,10,5,6,2020-03-23 07:12:30.410 UTC
692720,7,89,924,2020-03-23 07:12:30.410 UTC
18860,20,3,1683,2020-03-23 07:12:30.410 UTC
504176,8,6,1301,2020-03-23 07:12:30.410 UTC
468558,9,17,856,2020-03-23 07:12:30.410 UTC
181697,11,17,491,2020-03-23 07:12:30.410 UTC
507271,8,9,1723,2020-03-23 07:12:30.410 UTC
701689,15,1,322,2020-03-23 07:12:30.410 UTC
735477,13,2,273,2020-03-23 07:12:30.410 UTC
681921,19,4,160,2020-03-23 07:12:30.410 UTC
92883,27,2,118,2020-03-23 07:12:30.410 UTC
119882,17,4,384,2020-03-23 07:12:30.410 UTC
316585,7,31,948,2020-03-23 07:12:30.410 UTC
628477,7,3,495,2020-03-23 07:12:30.410 UTC
248731,10,8,449,2020-03-23 07:12:30.410 UTC
